Resort Name,Continent,Country,State/Province,URL,Altitude,Easy,Intermediate ,Difficult,Funicular,Circulating ropeway/gondola lift,Chairlift,T-bar lift/platter/button lift ,Sunkid Moving Carpet,Adult,Youth,Child,Currency,Ski resort size ,"Slope offering, variety of runs ",Lifts and cable cars ,Snow reliability ,Slope preparation ,"Access, on-site parking ","Orientation (trail map, information boards, sign-postings) ",Cleanliness and hygiene ,Environmentally friendly ski operation ,Friendliness of staff ,"Mountain restaurants, ski huts, gastronomy ",Après-ski ,Accommodation offering directly at the slopes and lifts ,Families and children ,Beginners ,"Advanced skiers, freeriders ",Snow parks ,Cross-country skiing and trails ,Aerial tramway/reversible ropeway,Rope tow/beginner lift,People mover,Combined installation (gondola and chair),Cog railway,Helicopter for Heli-skiing,Snow caterpillars for Cat-skiing
gruen-maibrunn-st-englmar,Europe,Germany,Bavaria (Bayern),http://www.skiresort.info/ski-resort/gruen-maibrunn-st-englmar/,820.0,1.8,0.0,0.0,,,,0.0,0.0,18,14,14,European Euro,1.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,4.0,,,,,,,
gruenbach,Europe,Germany,Saxony (Sachsen),http://www.skiresort.info/ski-resort/gruenbach/,820.0,0.3,0.0,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
gruenberg-obsteig,Europe,Austria,Tyrol (Tirol),http://www.skiresort.info/ski-resort/gruenberg-obsteig/,1102.0,1.0,0.3,0.0,,,,0.0,0.0,18,0,11,European Euro,1.3,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,
gruensteinlift-schoenau-am-koenigssee,Europe,Germany,Bavaria (Bayern),http://www.skiresort.info/ski-resort/gruensteinlift-schoenau-am-koenigssee/,780.0,0.5,0.0,0.0,,,,0.0,,0,0,0,-,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
gruentenlifte-kranzegg-rettenberg,Europe,Germany,Bavaria (Bayern),http://www.skiresort.info/ski-resort/gruentenlifte-kranzegg-rettenberg/,1700.0,2.1,14.7,0.0,,,0.0,0.0,0.0,31,25,17,European Euro,2.4,2.4,2.1,,,,,,,,,,,,,,,,,,,,,,
gruesch-danusa,Europe,Switzerland,Eastern Switzerland,http://www.skiresort.info/ski-resort/gruesch-danusa/,1800.0,6.0,20.0,6.0,,0.0,0.0,0.0,0.0,52,38,26,Swiss Franc,2.9,3.2,3.8,,,,,,,,,,,,,,,,,,,,,,
grun-ski-park-stare-hamry,Europe,Czech Republic,Moravian-Silesian Region (Moravskoslezsky kraj),http://www.skiresort.info/ski-resort/grun-ski-park-stare-hamry/,920.0,1.5,2.6,0.2,,,,,,460,0,350,Czech koruna,,,,,,,,,,,,,,,,,,,,,,,,,
grun-stare-hamry,Europe,Czech Republic,Moravian-Silesian Region (Moravskoslezsky kraj),http://www.skiresort.info/ski-resort/grun-stare-hamry/,825.0,0.3,0.0,0.0,,,,,,230,0,180,Czech koruna,,,,,,,,,,,,,,,,,,,,,,,,,
grunholzlift-au,Europe,Austria,Vorarlberg,http://www.skiresort.info/ski-resort/grunholzlift-au/,900.0,1.0,0.0,0.0,,,,0.0,0.0,0,0,0,-,1.3,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
gruvbacken,Europe,Sweden,Northern Sweden (Norrland),http://www.skiresort.info/ski-resort/gruvbacken/,680.0,1.0,0.5,0.7,,,,,,200,0,160,Swedish krona,,,,,,,,,,,,,,,,,,,,,,,,,
gsahl-hauenstein-ifenthal,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/gsahl-hauenstein-ifenthal/,800.0,0.2,0.0,0.0,,,,,,0,0,0,-,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
gschwandtkopf-seefeld,Europe,Austria,Tyrol (Tirol),http://www.skiresort.info/ski-resort/gschwandtkopf-seefeld/,1500.0,5.0,0.0,0.0,,,0.0,0.0,0.0,40.50,38,27,European Euro,2.0,2.0,2.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,5.0,,0.0,,,,,
gschwend,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/gschwend/,560.0,0.8,0.2,0.0,,,,0.0,,12,10,4,European Euro,1.3,1.3,1.4,,,,,,,,,,,,,,,,,0.0,,,,,
gspon-staldenried,Europe,Switzerland,Lemanic Region,http://www.skiresort.info/ski-resort/gspon-staldenried/,2200.0,1.5,3.5,0.0,,,,0.0,,34,27,23,Swiss Franc,1.7,1.7,2.3,,,,,,,,,,,,,,,,0.0,,,,,,
guaipo,Asia,China,,http://www.skiresort.info/ski-resort/guaipo/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
guangxiang,Asia,China,,http://www.skiresort.info/ski-resort/guangxiang/,0.0,0.1,0.0,0.0,,,,,,0,0,0,-,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.0,,,,
guangzhou-wanda-mall-planned,Asia,China,Guangdong,http://www.skiresort.info/ski-resort/guangzhou-wanda-mall-planned/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
guarda,Europe,Switzerland,Eastern Switzerland,http://www.skiresort.info/ski-resort/guarda/,1670.0,0.2,0.0,0.0,,,,,,0,0,0,-,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
gubalowka-zakopane,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),http://www.skiresort.info/ski-resort/gubalowka-zakopane/,1123.0,2.5,0.5,0.0,0.0,,0.0,0.0,,62,0,50,Polish zloty,1.5,1.5,2.7,,,,,,,,,,,,,,,,,0.0,,,,,
gucevo,Europe,Serbia,,http://www.skiresort.info/ski-resort/gucevo/,675.0,0.4,0.0,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
gudauri,Asia,Georgia,Mtskheta-Mtianeti,http://www.skiresort.info/ski-resort/gudauri/,3276.0,3.4,18.8,10.3,,0.0,0.0,0.0,0.0,40,0,25,Georgian Lari,2.9,3.2,3.8,,,,,,,,,,,,,,,,,,,,,0.0,
guemueshane-zigana,Asia,Turkey,Black Sea Region (Karadeniz Bolgesi),http://www.skiresort.info/ski-resort/guemueshane-zigana/,2192.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
gueneykaya,Asia,Turkey,,http://www.skiresort.info/ski-resort/gueneykaya/,0.0,,,,,,0.0,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
guettersbach,Europe,Germany,Hesse (Hessen),http://www.skiresort.info/ski-resort/guettersbach/,370.0,0.3,0.0,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,
gugel-mlynky,Europe,Slovakia,Kosice (Kosicky kraj),http://www.skiresort.info/ski-resort/gugel-mlynky/,996.0,2.0,1.9,1.4,,,,,,18,16,11,European Euro,,,,,,,,,,,,,,,,,,,,,,,,,
guilin-sky-lake-high-mountain,Asia,China,,http://www.skiresort.info/ski-resort/guilin-sky-lake-high-mountain/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
gujo-kogen,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/gujo-kogen/,1114.0,0.8,0.2,0.0,,,0.0,,,3500,0,3000,Japanese Yen,1.3,1.3,3.0,,,,,,,,,,,,,,,,,,,,,,
gulmarg-resort-kongdoori-aferwat,Asia,India,Jammu and Kashmir,http://www.skiresort.info/ski-resort/gulmarg-resort-kongdoori-aferwat/,3980.0,,,,,0.0,0.0,,,1600,0,0,Indian rupee,,,,,,,,,,,,,,,,,,,,,,,,,
gunstock,North America,USA,New Hampshire,http://www.skiresort.info/ski-resort/gunstock/,690.0,5.0,25.0,10.0,,,,,,86,74,62,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,
gura-humorului,Europe,Romania,Suceava,http://www.skiresort.info/ski-resort/gura-humorului/,760.0,0.0,1.5,0.0,,,0.0,,,0,0,0,-,1.3,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
gurnigelbad,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/gurnigelbad/,1250.0,0.7,0.0,0.0,,,,0.0,,25,0,18,Swiss Franc,1.2,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
gurten-bern,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/gurten-bern/,855.0,0.2,0.0,0.0,0.0,,,,,5,0,0,Swiss Franc,1.0,1.0,2.4,,,,,,,,,,,,,,,,,0.0,,,,,
gustavsbergbacken-oestersund,Europe,Sweden,Northern Sweden (Norrland),http://www.skiresort.info/ski-resort/gustavsbergbacken-oestersund/,470.0,0.6,0.4,0.0,,,,,,120,0,80,Swedish krona,,,,,,,,,,,,,,,,,,,,,,,,,
gut-enghagen-rossleithen,Europe,Austria,Upper Austria (Oberosterreich),http://www.skiresort.info/ski-resort/gut-enghagen-rossleithen/,690.0,0.5,0.0,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
guta,Europe,Ukraine,,http://www.skiresort.info/ski-resort/guta/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
gutachhalde-lenzkirch-kappel,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/gutachhalde-lenzkirch-kappel/,860.0,0.3,0.0,0.0,,,,,,6.50,0,5,European Euro,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
guttannen,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/guttannen/,1150.0,0.5,0.0,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
guzeltepe-mus,Asia,Turkey,,http://www.skiresort.info/ski-resort/guzeltepe-mus/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
guzet,Europe,France,Occitania,http://www.skiresort.info/ski-resort/guzet/,2100.0,20.0,14.0,6.0,,,0.0,0.0,,31.50,0,27.50,European Euro,3.1,3.4,2.5,,,,,,,,,,,,,,,,,,,,,,
gwynne-valley,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/gwynne-valley/,742.0,0.7,0.3,0.0,,,,0.0,,19,17,15,Canadian Dollar,1.3,1.3,1.3,,,,,,,,,,,,,,,,,0.0,,,,,
gyergyocsomafalva-snowpark,Europe,Romania,Harghita,http://www.skiresort.info/ski-resort/gyergyocsomafalva-snowpark/,1150.0,2.5,0.6,0.0,,,,,,35,0,20,Romanian leu,,,,,,,,,,,,,,,,,,,,,,,,,
h2o-guides,North America,USA,Alaska,http://www.skiresort.info/ski-resort/h2o-guides/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,0.0,
habkern-sattelegg,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/habkern-sattelegg/,1485.0,2.0,4.0,2.0,,,,0.0,,35,0,24,Swiss Franc,1.9,2.3,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
hachenburg,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),http://www.skiresort.info/ski-resort/hachenburg/,410.0,0.2,0.0,0.0,,,,,,0,0,0,-,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
hachi-kita-kogen,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/hachi-kita-kogen/,1221.0,6.0,8.0,6.0,,,0.0,,,4500,0,3500,Japanese Yen,2.5,2.9,3.3,,,,,,,,,,,,,,,,,,,,,,
haekaerinteet,Europe,Finland,West Finland (Lansi-Suomi),http://www.skiresort.info/ski-resort/haekaerinteet/,195.0,3.0,1.5,2.0,,,,0.0,,35,30,25,European Euro,1.7,2.0,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
haenscheberg-neusalza-spremberg,Europe,Germany,Saxony (Sachsen),http://www.skiresort.info/ski-resort/haenscheberg-neusalza-spremberg/,385.0,0.2,0.0,0.0,,,,,,0,0,0,-,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
haeselgehr,Europe,Austria,Tyrol (Tirol),http://www.skiresort.info/ski-resort/haeselgehr/,1025.0,0.2,0.0,0.0,,,,,,0,0,0,-,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
haeusern,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/haeusern/,910.0,0.3,0.0,0.0,,,,0.0,,7,0,4,European Euro,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
hafjell,Europe,Norway,Oppland,http://www.skiresort.info/ski-resort/hafjell/,1030.0,33.0,7.0,4.0,,0.0,0.0,0.0,0.0,430,0,350,Norwegian krone,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,,,,,,,
hagenberglifte-sulzberg,Europe,Austria,Vorarlberg,http://www.skiresort.info/ski-resort/hagenberglifte-sulzberg/,930.0,0.2,4.2,0.0,,,,0.0,,22,0,18,European Euro,1.5,1.5,1.4,,,,,,,,,,,,,,,,,0.0,,,,,
haginoyama-shimin,Asia,Japan,Hokkaido,http://www.skiresort.info/ski-resort/haginoyama-shimin/,225.0,1.3,0.7,0.5,,,,,,2700,0,0,Japanese Yen,,,,,,,,,,,,,,,,,,,,,,,,,
hagurosan,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/hagurosan/,0.0,,,,,,,,,2800,0,2000,Japanese Yen,,,,,,,,,,,,,,,,,,,,,,,,,
hahn-reichshof,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),http://www.skiresort.info/ski-resort/hahn-reichshof/,415.0,0.3,0.0,0.0,,,,,,10,10,10,European Euro,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
hahnbaum-st-johann-im-pongau,Europe,Austria,Salzburg (Salzburger Land),http://www.skiresort.info/ski-resort/hahnbaum-st-johann-im-pongau/,1128.0,0.2,3.2,0.0,,,0.0,0.0,,36,28,18,European Euro,1.6,1.6,2.7,,,,,,,,,,,,,,,,,0.0,,,,,
hahnenkamm-hoefenreutte,Europe,Austria,Tyrol (Tirol),http://www.skiresort.info/ski-resort/hahnenkamm-hoefenreutte/,1900.0,5.0,9.0,2.0,,0.0,0.0,0.0,,36,29,22,European Euro,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,,0.0,,,,,
haider-alm-st-valentin-auf-der-haide-san-valentino-alla-muta,Europe,Italy,Trentino-Alto Adige (Trentino-Sudtirol),http://www.skiresort.info/ski-resort/haider-alm-st-valentin-auf-der-haide-san-valentino-alla-muta/,2600.0,2.0,13.0,5.0,,0.0,0.0,0.0,0.0,41,40,25.50,European Euro,2.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,,,,,,,
haituo-resort,Asia,China,Jilin,http://www.skiresort.info/ski-resort/haituo-resort/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
hajduk,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),http://www.skiresort.info/ski-resort/hajduk/,880.0,0.4,0.0,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
hakka-kogen-minami,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/hakka-kogen-minami/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
hakkaisanroku,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/hakkaisanroku/,420.0,1.5,2.0,1.5,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
hakkoda,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/hakkoda/,1324.0,2.0,6.0,2.0,,,0.0,,,0,0,0,-,2.1,2.4,2.7,,,,,,,,,,,,,,,,0.0,,,,,,
hakodate-nanae,Asia,Japan,Hokkaido,http://www.skiresort.info/ski-resort/hakodate-nanae/,950.0,8.0,2.8,1.0,,0.0,0.0,,,4800,0,1000,Japanese Yen,2.2,2.4,4.4,,,,,,,,,,,,,,,,,,,,,,
hakodateyama,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/hakodateyama/,691.0,0.6,1.2,1.2,,0.0,0.0,,,4800,0,3500,Japanese Yen,1.5,1.8,3.6,,,,,,,,,,,,,,,,,,0.0,,,,
hakuba-47goryu,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/hakuba-47goryu/,1676.0,12.1,7.7,3.9,,,,,,5000,4000,2700,Japanese Yen,,,,,,,,,,,,,,,,,,,,,,,,,
hakusan-chugu-onsen,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/hakusan-chugu-onsen/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
hakusan-ichirino-onsen,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/hakusan-ichirino-onsen/,1050.0,8.0,8.0,4.0,,,,,,4000,0,3000,Japanese Yen,,,,,,,,,,,,,,,,,,,,,,,,,
hakusan-sena-kogen,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/hakusan-sena-kogen/,1110.0,3.0,9.0,3.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
hakusan-shiramine-onsen,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/hakusan-shiramine-onsen/,900.0,2.0,2.0,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
halblech,Europe,Germany,Bavaria (Bayern),http://www.skiresort.info/ski-resort/halblech/,1000.0,2.0,1.0,0.0,,,,0.0,,25.50,23,18.50,European Euro,1.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,
halde-westerheim,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/halde-westerheim/,820.0,2.0,0.0,0.0,,,,0.0,,16,0,13,European Euro,1.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,,,,,,,
haldenkoepfle,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/haldenkoepfle/,1265.0,2.6,2.7,0.0,,,,0.0,,26,0,16,European Euro,1.7,1.7,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
haldigrat,Europe,Switzerland,Central Switzerland,http://www.skiresort.info/ski-resort/haldigrat/,1937.0,,,,,,0.0,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
halifax-ski-centre,Europe,United Kingdom,England,http://www.skiresort.info/ski-resort/halifax-ski-centre/,290.0,0.2,0.0,0.0,,,,0.0,,24,0,18,UK Pound,1.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
hallingskarvet,Europe,Norway,Buskerud,http://www.skiresort.info/ski-resort/hallingskarvet/,1244.0,3.0,7.0,4.0,,,,,,370,0,300,Norwegian krone,,,,,,,,,,,,,,,,,,,,,,,,,
hallstabacken-sollefteaa,Europe,Sweden,Northern Sweden (Norrland),http://www.skiresort.info/ski-resort/hallstabacken-sollefteaa/,330.0,3.0,2.0,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
hallstatt,Europe,Austria,Upper Austria (Oberosterreich),http://www.skiresort.info/ski-resort/hallstatt/,580.0,0.3,0.0,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
hamamasu-sonmin,Asia,Japan,Hokkaido,http://www.skiresort.info/ski-resort/hamamasu-sonmin/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
hameau-des-bossons,Europe,France,,http://www.skiresort.info/ski-resort/hameau-des-bossons/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
hammarbybacken-stockholm,Europe,Sweden,Central Sweden,http://www.skiresort.info/ski-resort/hammarbybacken-stockholm/,95.0,1.5,0.5,0.0,,,,0.0,0.0,225,0,185,Swedish krona,1.3,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,
hammerbodenlift-grossreifling-landl,Europe,Austria,Styria (Steiermark),http://www.skiresort.info/ski-resort/hammerbodenlift-grossreifling-landl/,520.0,0.4,0.0,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
hamry-bystre,Europe,Czech Republic,Pardubice Region (Pardubicky kraj),http://www.skiresort.info/ski-resort/hamry-bystre/,615.0,0.4,0.0,0.0,,,,0.0,,250,0,200,Czech koruna,1.1,1.0,1.4,,,,,,,,,,,,,,,,,0.0,,,,,
hanagasa-kogen,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/hanagasa-kogen/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
hanamiyama,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/hanamiyama/,1000.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
hanawa-kazuno,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/hanawa-kazuno/,727.0,1.2,0.9,0.9,,,0.0,,,3000,0,2400,Japanese Yen,1.5,1.9,3.0,,,,,,,,,,,,,,,,,,,,,,
hanmer-springs,Australia and Oceania,New Zealand,South Island,http://www.skiresort.info/ski-resort/hanmer-springs/,1769.0,1.0,4.0,3.0,,,,,,60,50,30,New Zealand Dollar,,,,,,,,,,,,,,,,,,,,,,,,,
hansberg-st-johann-am-wimberg,Europe,Austria,Upper Austria (Oberosterreich),http://www.skiresort.info/ski-resort/hansberg-st-johann-am-wimberg/,850.0,0.5,0.5,0.0,,,,0.0,0.0,19.90,0,11.50,European Euro,1.3,1.3,1.4,,,,,,,,,,,,,,,,,0.0,,,,,
hanslmuehle-mauern,Europe,Germany,Bavaria (Bayern),http://www.skiresort.info/ski-resort/hanslmuehle-mauern/,460.0,0.7,0.3,0.0,,,,0.0,,0,0,0,-,1.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,
hanson-hills,North America,USA,Michigan,http://www.skiresort.info/ski-resort/hanson-hills/,390.0,0.8,0.2,0.0,,,,,,30,0,0,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,
hapfere-plaffeien,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/hapfere-plaffeien/,935.0,1.0,0.0,0.0,,,,,,20,0,17,Swiss Franc,,,,,,,,,,,,,,,,,,,,,,,,,
happo-one-hakuba,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/happo-one-hakuba/,1831.0,16.0,26.0,10.0,,0.0,0.0,,,5200,0,3000,Japanese Yen,3.3,3.6,3.3,,,,,,,,,,,,,,,,,,,,,,
harayama-shimin,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/harayama-shimin/,0.0,,,,,,,,,3000,0,0,Japanese Yen,,,,,,,,,,,,,,,,,,,,,,,,,
harbecke,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),http://www.skiresort.info/ski-resort/harbecke/,425.0,0.4,0.0,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
hardenbergmoellsiepen-meinerzhagen,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),http://www.skiresort.info/ski-resort/hardenbergmoellsiepen-meinerzhagen/,486.0,0.3,0.0,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
harenda,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),http://www.skiresort.info/ski-resort/harenda/,997.0,2.1,1.0,0.9,,,0.0,0.0,,95,0,90,Polish zloty,1.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,,0.0,0.0,,,,
harghita-bai,Europe,Romania,Harghita,http://www.skiresort.info/ski-resort/harghita-bai/,1671.0,5.5,1.0,0.5,,,,0.0,,0,0,0,-,1.9,2.1,1.4,,,,,,,,,,,,,,,,,0.0,,,,,
harpefossen,Europe,Norway,Western Norway (Vestlandet),http://www.skiresort.info/ski-resort/harpefossen/,777.0,8.0,5.0,1.0,,,,,,360,0,285,Norwegian krone,,,,,,,,,,,,,,,,,,,,,,,,,
harper-mountain,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/harper-mountain/,1520.0,5.0,10.0,5.0,,,0.0,0.0,,44.76,0,28.57,Canadian Dollar,2.4,2.8,2.7,,,,,,,,,,,,,,,,,0.0,,,,,
harris-mountains,Australia and Oceania,New Zealand,South Island,http://www.skiresort.info/ski-resort/harris-mountains/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,0.0,
hart-highlands-prince-george,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/hart-highlands-prince-george/,760.0,1.0,0.0,0.0,,,,0.0,,0,0,0,-,1.3,1.0,1.4,,,,,,,,,,,,,,,,,0.0,,,,,
hart-nusplingen,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/hart-nusplingen/,920.0,0.3,0.0,0.0,,,,0.0,,0,0,0,-,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
hartenrod,Europe,Germany,Hesse (Hessen),http://www.skiresort.info/ski-resort/hartenrod/,496.0,0.7,0.0,0.0,,,,0.0,,13,10.50,5,European Euro,1.2,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
hartman,Europe,Czech Republic,Hradec Kralove Region (Kralovehradecky kraj),http://www.skiresort.info/ski-resort/hartman/,711.0,1.0,0.6,0.5,,,,,,320,0,260,Czech koruna,,,,,,,,,,,,,,,,,,,,,,,,,
hartmanice,Europe,Czech Republic,Plzen Region (Plzensky kraj),http://www.skiresort.info/ski-resort/hartmanice/,870.0,1.0,0.7,0.0,,,,,,360,0,280,Czech koruna,,,,,,,,,,,,,,,,,,,,,,,,,
hartmannsdorf,Europe,Austria,Styria (Steiermark),http://www.skiresort.info/ski-resort/hartmannsdorf/,405.0,0.4,0.0,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
harusak-nove-mesto-na-morave,Europe,Czech Republic,Vysocina Region (Kraj Vysocina),http://www.skiresort.info/ski-resort/harusak-nove-mesto-na-morave/,734.0,0.5,0.0,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
hasamaeki,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),http://www.skiresort.info/ski-resort/hasamaeki/,160.0,1.6,0.0,0.0,,,,0.0,,27,0,23,European Euro,1.3,1.0,1.4,,,,,,,,,,,,,,,,,0.0,,,,,
hasenhorn-todtnau,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/hasenhorn-todtnau/,1026.0,0.0,1.0,0.0,,,0.0,,,26,0,17,European Euro,1.3,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
hasenleite-ortlesbrunn,Europe,Germany,Bavaria (Bayern),http://www.skiresort.info/ski-resort/hasenleite-ortlesbrunn/,520.0,0.4,0.0,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
